hdb_label,hdb_names,id,new_name,prompt,source,title,umap_x,umap_y
-1,outliers,a5a42ba5-523e-494f-9e21-ace48c7b7b51,outliers,"bard, lute, baroque music, male singer, 16th century",udio,Understand Me,-4.6007113457,2.504077673
-1,outliers,a5a65abf-75c7-4473-8986-8058f2125696,outliers,"britpop, rock, passionate, male vocalist, raspy voice,  in the style of Liam Gallagher, rock and roll, alternative rock, neo-psychedelia, keyboard, drums (drum set), increase music energy, powerful chorus, consistent voice, dynamic transition",udio,Liam Gallagher AI - Brassic,-8.3494234085,1.41302526
52,cat_song_pop,a5b7001d-1dc5-4520-bc45-18583aae10fd,cats,melodic cat meowing sounds. Female barbershop,udio,Whiskers Serenade,-2.1728637218,-2.8593883514
-1,outliers,459ecd1d-f8b1-4609-beb1-fc9ca383e2c6,outliers,"An opera speaker narrating the opening of a story. Deep and full of sullen soulfulness. No music, vocal onky",udio,The Awakening of Souls ext v2,-5.6869397163,2.9282636642
54,country_song_pop,45a3873b-5e0d-440e-97ff-66449db5569a,country,A sad country song with a fiddle,udio,Swiped and Shattered,0.0533305854,-2.2786180973
-1,outliers,45a3f1f8-aacd-4e3c-af9a-496bea57c07e,outliers,"Talk to Me, electro-hiphop piano ensemble, electro-acoustic piano trap",udio,Talk to Me - plosiive.,-7.1766676903,-2.321423769
-1,outliers,45aa2509-8554-4bf3-88fb-e26a0bab1c69,outliers,"song about rubber ducks in the bath, heavy distorted guitar, deep bass, nu metal, rap rock",udio,Bathwater Anarchy,-4.8069190979,1.5077449083
-1,outliers,45b1dd06-c5bf-4f05-939a-b27296b5be26,outliers,A introspective indie singer songwriter song about falling down the rabbit hole. Female singer ,udio,Down the Rabbit Hole,-6.7737846375,0.0895882547
-1,outliers,45b3529c-92b1-458a-a948-5b4e0b091d80,outliers,House music with reggae dance tune about sunrise with the morning birds ,udio,Awakening Vibes ext v2.1,-5.7876296043,-2.9314854145
18,rock_song_pop,45b7e3dd-c6fe-4944-968e-da92c78efcc0,rock,1950s slow doo wop ballad about getting a restraining order against you,udio,The Creepers - Missin' You Blues,-5.1713876724,-0.2208177596
66,rock_vocalist_guitar,290a4be9-525a-4176-bcdb-8c7e15f768b7,rock,"stadium rock; male vocalist, rock/pop; rock ballads, mainstream rock, ",udio,Lucy is a b*tch,-9.1411390305,1.4368613958
33,love_life_day,290f2909-752b-4850-b387-0a123871aacb,mixed,"Thank you for watching this video. I'm here to have FUN and share what my soul speaks, hoping to inspire YOU to tap into your own creative magic. Creation is the universal language of Kindness, Joy, Love, and Unity. Let's create together. Bold Crazy YOU Creations.",udio,Joyful Expressions,-1.8850619793,1.9901918173
75,song_metal_heavy,2913bd66-552e-4b36-ac01-3fda9ccfd973,metal/heavy,". Vydar is the only ""true-neutral"" of the neutral generals, aiding either Jandar or Utgar as it suits his
own mysterious agenda in the battle to who will control Valhalla and its secrets. His army is very futuristic and technological, mainly consisting of advanced humans and robots, while also incorporating the gun-wielding gorilla-like Primadons, a dog-like alien creature called Dünd, the undead queen Sudema, and the black dragon Braxas. Vydar's army have a grey and navy blue color scheme. 

, pop rock, alternative rock, J pop, futuristic, melodic, power metal, ",udio,Rise in the Chaos ext v1.1,-3.8780155182,3.4013454914
52,cat_song_pop,291b2f9c-c41b-4ab8-9161-d4214259419b,cats,a jimmy buffet style tropical song about two cats lili and boomer enjoying the tradewinds and listening to the birds,udio,Tradewind Felines,-1.0439831018,-2.9181792736
30,hop_hip_rap,291d90d4-c523-49d5-939d-95f5bf2f7fc0,hiphop,"An ignorant rap song in the styles of Playboi Carti and Yeat about being a clout chef. Autotune, ignorant, rap, hard, loud, clout",udio,Kurgann - Cloutwich,-3.6438553333,-4.2085533142
51,dog_song_rock,291e8eb4-2ed8-4366-8ec0-ce752dd51555,dogs,"Irma invariably arrived to watch the operation, kicking the victim if her screams interfered with her pleasure and giving herself completely to the orgasmic spasms which shook her entire body and made saliva run down from the corner of her mouth.”

Grese also employed one or two huge dogs as part of her brutal reign in the Birkenau women’s camp. Survivors recall her riding around camp on a bicycle with a dog at her side accompanying the female inmates on their 16-kilometer trek to work. If they couldn’t keep up with the column, she ordered her dog to attack them without mercy. At 9.34 a.m. she walked into the execution chamber, gazed for a moment at the officials standing round it, then walked on to the centre of the trap, where I had made a chalk mark. She stood on this mark very firmly, and, as I placed the white cap over her head, she said in her languid voice, Schnell. [English translation: 'Quickly'].[20] The drop crashed down, and the doctor followed me into the pit and pronounced her dead. acoustic blues, dark, death, ",udio,The Hyena ,-1.7560440302,-1.6996656656
25,female_hip_rap,292705c3-cdc8-4b5c-8f9a-35c7907c2b79,hiphop,"A female artist will perform a high-energy hip-hop track blending rap, R&B, and dance elements. It features a catchy beat, dynamic vocals, top-notch production, bold lyrics about partying and dancing.",udio,Vikki Mirage - Neon Nights,-6.7533349991,-4.1516861916
71,metal_melodic_black,2927eb67-f850-4daa-b0fc-1e20adbb594d,metal/melodic,"Heavy metal, NWOBHM, melodic black metal, guitar harmonies, dynamic, layered, intricate, lead melody, angry, vicious, spiteful, anguished ",udio,"""And 250 years ago...""",-6.7026276588,4.3597970009
54,country_song_pop,2928356c-b58d-4799-b9df-69d1545dc02b,country,"country boogie, ",udio,Kaleb's Birthday Boogie---L.B. Raz,0.4990730286,-2.3327605724
54,country_song_pop,292a078d-5ad6-43bd-9923-c387a0bce38d,country,"This is the last clip.  americana, outlaw country, deep slow male vocalist maybe the kind of voice that would get a singer nicknamed ""Hoss"", background singers in chorus",udio,Journey from Nowhere,0.1672379673,-2.9321196079
-1,outliers,292b4e48-2f4c-4dd4-8340-65666cad7824,outliers,"Sun on our skin, dust in our hair Young hearts beatin', a future to share We the children of lions and kings Inherited rhythm, the earth's ancient things  (Chorus) We are the hope, the fire alight Burning bright through the darkest night African youth, with dreams takin' flight We gon' change the world, make everything right  (Verse 2) Seen the struggle, tasted the pain But our spirits ain't broken, gonna rise again From fertile soil, new stories unfold Doctors and teachers, more precious than gold  (Chorus) We are the hope, the fire alight Burning bright through the darkest night African youth, with dreams takin' flight We gon' change the world, make everything right  (Bridge) From bustling cities to the savanna so wide Unity bloomin', side by side Tech on our fingers, knowledge in our soul Building a future, taking back control  (Chorus) We are the hope, the fire alight Burning bright through the darkest night African youth, with dreams takin' flight We gon' change the world, make everything right  (Outro) Hear the rhythm, feel the beat Africa's heartbeat, movin' to our feet Hope is our anthem, the future we see This is our land, and we'll finally be free",udio,Fire Alight,-1.4934955835,-2.322067976
74,metal_epic_symphonic,deecc3b0-5539-4fee-95a1-50d75e7c166e,metal/symphonic,"Classic Heavy Metal,Energetic and Fast-Paced,Dual Harmonies  ,Operatic Vocals,Galloping Bass Lines",udio,Brisket Brotherhood,-6.5943837166,3.9991049767
39,song_pop_80,def42d12-be5c-4f48-8d73-00c78cc92e2b,80's pop,"a song about our anniversary, 80s pop",udio,Honeymoon in Vegas,-4.7501330376,-0.4829820395
71,metal_melodic_black,def866c3-eb60-4c13-8aeb-7af1feb4c438,metal/melodic,"Melodic deathcore, technical, dynamic, layered, Latin melody, melodic, lead chorus, harmonized guitars, somber, sorrowful, aggressive ",udio,Autonomous Transmission Into Perdition  (Part 2),-6.9487085342,4.4471087456
-1,outliers,def8a2e6-a082-49ae-b124-caab3b6e05e2,outliers,"lost in the love, american pop, indie pop, male vocalists, high pitched vocalist, rock ballads, epic music, pop internacional, pop rock, hold me, contemporary pop/rock, ballad, ",udio,I've found my home (intro 2),-8.7776508331,0.4139916301
-1,outliers,df09d518-7cb4-43d2-b4b4-74b5b0c9500e,outliers,"melomandiz beats intro,  rage phonk beat, playboi carti, mad 808s",udio,ASAP Ferg - Veins of Fire (CRAZY BEAT SWITCH),-5.0185389519,-4.6161532402
78,house_trance_female,df0dab21-b2aa-4dc8-911d-1d8c46c5ab25,trance,"This is a 2-minute genre-fusion track that blends elements of oldschool, techno, a bit of trance and hard trance, and happy hardcore to create a unique and  auditory experience. Clear female voices with trance-like elements.",udio,Happy hardcore: Quantum Wave Fusion,-8.4475097656,-3.5385315418
42,pop_japanese_anime,df0e479b-36b6-46e4-b6eb-ac11a83a59c6,japanese," kawaii, vocaloids, live stage performance",udio,Be Your Girl [Judy✨️O],-6.8627820015,-1.3541887999
-1,outliers,df13da30-e9ec-489f-b2ea-c83af4fe363a,outliers,Ebm industrial pop techno jazz weird experimental atmospheric ,udio,Noodle-Bot 3500,-7.7087173462,-1.7004654408
-1,outliers,df17aa04-67c8-4694-b35e-f37db37d898e,outliers,"electronic, house, synth-pop, female vocals",udio,My African Dream,-8.8405256271,-2.4741332531
-1,outliers,f845ba10-0611-4832-9225-0bdef7ae3390,outliers,nursery rhymes,udio,Journey Through Ohio,-2.107833147,1.3644267321
-1,outliers,f84c6b44-e763-4d50-ae3c-11cabc836dac,outliers,"pop award fanfare,  horn section, james brown, ",udio,Best Monstar 後半でJBが出てくるので、前半をカットするか。歌詞は御園さんから拝借,-7.0025877953,-1.4673991203
50,epic_orchestra_orchestral,f854328e-27ca-49d3-bc60-88a63c3a5850,orchestral,"Agressive orchestra with a dark chorus in minor key, as if for an end boss. ",udio,Through the Abyss,-5.9427857399,2.7408189774
-1,outliers,f854d270-04cc-44a2-8e4f-89a4c082797e,outliers,"A song about a man with deep mommy issues just wanting a thicc dommy mommy  for Chritmas, country, ",udio,Holiday Wishes and Heartstrings,-0.7249661088,-0.6925817728
-1,outliers,f859b8a4-8b2b-4e64-a096-496b0eccec74,outliers,"trip-hop, electro swing, noir, female vocals, passionate, lush, saxophone, melancholic, melodic,",udio,An Affair in Scarlet,-9.1083145142,-1.4151593447
-1,outliers,f85f6d6f-4af0-4f85-aa37-3e7486aaffa5,outliers,A fast black metal song using the double harmonic minor scale with both female and male vocals about the pain of birdwatching ,udio,Under the tyrant sun,-4.5894002914,2.8641240597
-1,outliers,f862c66d-90c6-4803-b0a7-1dd7b3b94592,outliers,"relaxing healing music , calm, healing frequencies, meditative, ambient, 528 Hz, 396 Hz, 432 Hz, theta waves, alpha waves, soft instrumental, soothing melody, harmonic vocals, instrumental break, fade out, sun, beach waves, water flowing, minor chords, emotional melody, whale sounds, 20 Hz, 30 Hz, 40 Hz",udio,Whispers of Tranquility ext v2 edit v2 ext v1,-8.2786483765,-0.4478677213
-1,outliers,f86410fd-7ee9-41ec-9426-58afb6710b81,outliers,"bubblegum pop, uncommon time signatures,  about a pouting girl that doesn't want to get up for space school, melodic, female vocalist, early 2000s",udio,Next Stop: Daydream,-7.1143627167,0.6010956764
-1,outliers,f8693fed-db97-48d6-8ea5-ff0ecfcd1a96,outliers,"drum machine, bass boost, slow and deep, groove, male vocal, heavy, metal, shout, beatdown hardcore, slow tempo, long shouting, metalcore",udio,Crushing Depths ext v2.1.2.1.1.1.1.2.1.2.2.2.2.2.2.1,-7.6683263779,3.3367171288
-1,outliers,f869cfc2-ef6b-4e96-978b-7287f43aa9e4,outliers,"A lullaby about donairs in Halifax, Nice Scotia",udio,Donair Lullaby,-1.8230377436,-0.875685513
-1,outliers,f8722d43-ed23-42e6-806d-aa04c2b9f16b,outliers,"spooky japanese festival trap about creepy mosters who roam at night, high pitch female japanese singer, traditional japanese instruments, grand festival, background singers, spooky halloween theme, mysterious, catchy. In the style of REOL - 宵々古今",udio,Procession of Phantoms,-7.4692673683,-1.077319026
-1,outliers,f8730542-61ea-49fd-9fbc-83318f8666a6,outliers,"1990's, pop and chart, novelty, ",udio,"Tiny, Little, Dainty, Small, Speckled, Yellow Swimsuit",-5.4339380264,-1.1891351938
-1,outliers,f876aac6-6e64-4b6a-8d23-dca78db1db66,outliers,"contemporary r&b, pop, dreamy, male vocalist, rhythm & blues, passionate, warm, soulful, catchy, ",udio,Only Us,-6.9120502472,-2.2871158123
62,rock_pop_alternative,f87d8dbf-83a9-4c58-a66d-f3d86e8ece8b,pop-rock,"Love and loss in north west England , pop rock, ",udio,Moorland Memories,-6.3538765907,0.8824824691
30,hop_hip_rap,b1a12983-391c-4d69-83f0-4a441b4b5241,hiphop,"rap, male vocalist",udio,Against All Odds ,-3.9038999081,-4.7638812065
-1,outliers,b1ace96e-35ed-4ac3-9402-90005201874f,outliers,"electronica, whisper female voice , back ground music , ambient pop, ",udio,Neon Aurora ext v2.1.1,-8.4767980576,-0.5066511631
-1,outliers,b1b04d5a-6033-4681-abf6-eb7375b375d3,outliers,"electrocore, metalcore, electronica, edm, female singer, japanese accent, epic chorus, very melodious electronic instrumental parts, fastpaced, song about a cute rabbit with cute eyes cute nose cute feet cute tail soft fur bringing happyness, feeling like alice in wonderland, dancing with rabbits through a techno wonderland",udio,"Little Hoppy Hare, You're the Beat in my Heart",-6.9678463936,-1.5663437843
-1,outliers,b1b54ab1-1c3c-4655-85e8-dd945c4c26f7,outliers,"dream-pop, ambient, with elements of synth wave.  atmospheric, with juicy synthesizers, soft rhythms and a mesmerizingly beautiful melody that complements the mysterious theme of the text, female vocalist, female vocal, ",udio,Whispers of the Night,-9.2902059555,-0.7218107581
56,song_banana_chicken,b1c08459-e07d-449b-82ca-2bb395a6ab4a,food,a 60s motown song describing a cheesesteak with a side of rice pudding and grapefruit juice,udio,Cheese Steak With A Side of Rice,-2.4778673649,-1.9042388201
-1,outliers,b1c4d982-2385-4bc1-818b-0bd3d9261e28,outliers,"Hyperpop,  girly and fun sounds , video game sounds,  soft breathy girl vocals , add a techno synth , music brake ",udio,silent whispers in my bussy ,-8.1444740295,-2.1952409744
65,pop_rock_female,b1c75dc8-9efb-4cd1-ba77-451362370d40,pop-rock,"Sad, acoustic, depressing, slow, piano, acoustic.",udio,Sad Actions,-6.6673698425,1.4504326582
52,cat_song_pop,b1c7f9c0-da77-440b-8ed9-6d5d7979ba3e,cats,A Beatles style song about two little kittens named rookie and Coco,udio,Paw in Paw,-1.4431142807,-3.0662686825
-1,outliers,b1cd59ee-d476-4bb3-83cf-b6554c4a9928,outliers,"dream pop, trip-hop, electronica, upbeat, female vocal, ethereal, drum and bass, ",udio,Red & Pink,-8.7850627899,-0.973700583
63,rock_drum_guitar,b1cebef2-c46b-44dd-8abe-2877334022cc,rock," rock, progressive rock, hard rock, ",udio,Hymn to Elbereth,-7.2903060913,2.6856451035
30,hop_hip_rap,0a095e81-5c64-4fee-8238-3ede1a397927,hiphop,"I'm scared , hip hop, ",udio,Anxious Mind ext v1,-4.0705661774,-4.5633802414
-1,outliers,0a0bce71-dd65-4c83-bf36-9b1f4286a3dc,outliers,"Show Tunes, Film Soundtrack, Television Music, deep male voice, Male vocalist, Sentimental, Optimistic, Melodic, Sports, Party Singer-songwriter, Show tunes, Soundtrack, Musical theater and entertainment, Piano rock, Rock musical, Energetic, Dramatic, theatrical",udio,The Thing: The Musical (Extended ver.),-8.0333652496,0.0609093979
30,hop_hip_rap,0a0c9e53-65cf-48bb-bc00-9aa9465c3adf,hiphop,"Eurovision, rap and hip-hop, ",udio,Call Me Anti-Princess remix v1,-4.6507253647,-4.6166386604
-1,outliers,0a1079d8-d019-4483-b3b1-c8d40101f9a4,outliers,"A song about why the rent is too goddamn high, country, folk",udio,Scraping By,-1.7626594305,-1.2039871216
26,drum_rock_string,0a113e54-af0f-4bc5-aacf-820b2bbabadf,strings,"pop/dance pop, electronic, pop, violin family, synthesizer, energetic, Pop ballad, 2011, percussion, orchestral strings, pop anthem, female vocalist, ",udio,Light The Night [Official Song],-9.8052139282,1.8634212017
-1,outliers,0a1282d5-b306-49f4-b0ff-f945c2ed2407,outliers,"A song about programmer named Emmanuel who became disillusioned with the corporate world and became a baker., jazz, soul jazz, ",udio,The Baker's Conversion,-3.6725738049,-1.1459953785
-1,outliers,0a12d5c9-2179-44e1-836b-12afc90f8a12,outliers,"A 128 bpm bass house banger about ""hitting her with that Raygun on the dancefloor"" ending with an assault of laser sounds",udio,RAYGUN,-5.7608957291,-3.6372184753
-1,outliers,0a18085d-c6cf-4c91-a329-be61d2ef1322,outliers," hard rock, alternative metal, ",udio,THE FLAG DOMINATORS,-7.5266718864,2.6141314507
-1,outliers,0a1eeee1-1a06-41c4-a4b7-dd722b464456,outliers,"nursery rhymes, ",udio,Bound in Shadows,-2.2068066597,0.8295308948
-1,outliers,0a2e4ef6-0176-438a-8aab-99aa92a35235,outliers,"a song about drinking G-fuel while gaming playing with a whole bunch of girls, phonk, hip hop, hardcore hip hop, dirty south, dirty south rap, trap, rhythmic, sexual, cancer in a jar yuh, motha fucka, duh fuck, bitches wanna grip my stick, make insane bass drop, ""biatch"" gets interrupted by beat, hard intro, sipping sound, drink sound effect, fade out, switch it, different vocalist, faster paste rap, more hardcore hip hop rap, super fast rap verse,",udio,Fuelin' It Up,-3.3657445908,-3.9477024078
