url,title,prompt,tags,lyrics,status
https://suno.com/song/dd5b3aaf-f746-4ec4-a12b-8ce05d344cef,詭異,縣市預報 · 基隆市 晴時多雲 32~3590~9520% · 臺北市 多雲時晴 33~3791~9920% · 新北市 多雲午後短暫雷陣雨 33~3791~9930% · 桃園市 晴午後短暫雷陣雨 33~3691~9730%,縣市預報 · 基隆市 晴時多雲 32~3590~9520% · 臺北市 多雲時晴 33~3791~9920% · 新北市 多雲午後短暫雷陣雨 33~3791~9930% · 桃園市 晴午後短暫雷陣雨 33~3691~9730%,,success
https://suno.com/song/dd5be511-5525-4194-bd44-54e42093bb32,รักพังเพราะเธอ,gentle guitar emotional pop,gentle guitar emotional pop,,success
https://suno.com/song/dd5c9977-75e3-4797-924b-460d44bf36b2,Dans le Jardin de Mes Rêves,pop rêveur doux,pop rêveur doux,,success
https://suno.com/song/dd5ceb18-c81c-4d77-bfee-fbd3b42a2fb1,Slow Tracks of Italy,folk blues melancholic acoustic,folk blues melancholic acoustic,,success
https://suno.com/song/dd5ebc6a-b154-4119-a832-705a84f0ffaa,Tears in the Night,emotional emo rap phonk cloud rap,emotional emo rap phonk cloud rap,,success
https://suno.com/song/dd5f7b07-ae46-4b4d-bc09-9ac9ac3217c5,Love Song (50 Credit Gambit),,,,success
https://suno.com/song/dd5fa330-be76-4368-b8df-1fbf970c1f65,Upin dan ipin kucingliarku,Acoustic Rockabilly,Acoustic Rockabilly,,success
https://suno.com/song/dd60d432-dd96-4166-9c8f-8a3a9582b767,Untitled,"Church organ, emotional, sad, orchesta, pad, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","Church organ, emotional, sad, orchesta, pad, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/dd621875-4611-4595-8cc6-2851caf2a486,В поисках себя,psychedelic soul,psychedelic soul,,success
https://suno.com/song/dd6417e9-68c3-4b1f-b94c-cb64718c9d7c,time and space and love,"country, upbeat","country, upbeat",,success
https://suno.com/song/dd6467a4-4b8a-4414-892e-bf4a9d3175a3,Rebel Soulshaker,"Rap, hard rock, glam/hair metal, catchy","Rap, hard rock, glam/hair metal, catchy",,success
https://suno.com/song/dd65b29f-190d-4122-91fe-1768bc634f6f,This Is a Test Message,electronic bubblegum bass grime,electronic bubblegum bass grime,,success
https://suno.com/song/dd670cb9-737d-4794-954d-cdbdc752fc79,Untitled,"choir ahhs, fiddle, chiptune, americana, LSD trip, non-generic, weird, quirky, messed up, terrible quality, NOIZE","choir ahhs, fiddle, chiptune, americana, LSD trip, non-generic, weird, quirky, messed up, terrible quality, NOIZE",,success
https://suno.com/song/dd674daf-e899-42a2-a6f6-29fce29ec730,Heartstrings,Lofi hip-hop,Lofi hip-hop,,success
https://suno.com/song/000bd1f5-48c2-4fd9-9adf-b8a072cb8840,Where Did I Park Me Boat?!?!,catchy sea shanty,catchy sea shanty,,success
https://suno.com/song/00219e46-d83d-454b-972c-aad331976882,Главное ты 2,"Male, Acoustic Rock, Acoustic Slushwave, violin, piano, male baritone, sadness","Male, Acoustic Rock, Acoustic Slushwave, violin, piano, male baritone, sadness",,success
https://suno.com/song/0035574f-8c6a-4b85-9c03-51daf83257e2,おならソング,"アップテンポ ポップ ユーモラス, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","アップテンポ ポップ ユーモラス, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
https://suno.com/song/003b99b6-1690-43a4-8759-fb54b3f47b01,404,,,,success
https://suno.com/song/0044d78f-cf8e-4b53-8d5a-3620bc58c2a4,On the Rise,"hip pop, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano","hip pop, hypnotic glitchwitchelectrohouse LightJourner glitchmallsoftpiano post-edmravewave phonktopia ibizaromancehouse, amazing powerful ultra high cries, Layers of swirling, clean guitars drenched in delay build an expansive, sweet electric guitar, accordion, Heavy metal, funk bass guitar, female kawaii ephemeral vocals, A high ENG and chaos, Female Vocals Psytrance goa progressive trance catchy dark influenced mysterious deep bass trancescendend spirals dynamic danceable groovy slapped bass 808 sounds, A smooth blend of emo pop vocal melodies, grunge lo-fi, bitter and raspy female vocals, Uplifting J-Trance anthem, :( Jonathan Kennedy ):, Indie Pop, Dream Pop, Indie Rock, goa, psytrance, futuristic, Glitch-infused jazz-electropop with dynamic contrast, Funky, Violin, Piano, Funky Jazzy Undertones, J-Rock, Epic, Cinematic Rock, Male deep broken vocals, Violin, Synth-Pop, Genre: Swing Jazz/Big Band BPM: 120 Mood: Light, The track opens with a punchy bass solo, ""Oathbound Steel"" is a cinematic melodic death metal anthem forged in 440Hz fury, The track fuses chill dubstep, Rock, Howlin' Loudspeaker voice, cinematic ballaes, acoustic, Virtuoso Musicians, Hausercore Cello Technique, female singer, piano, emotional, Genre: Upbeat swing jazz with soulful female vocals BPM: 140 Mood: Energetic, violin, ethereal atmosphere, [Female Duet, Alternating Vocals, melodic metalcore electronic pop, (no style), Traditional Japanese instruments like koto and taiko anchor the verse with pentatonic melodies, Glam Pop, Uk Garage, Psychedelic, 90's dance-pop, deep house, french house, Hip hop R&b, Nostalgic dark metal technical bass, C Major, G Major, stepwise melody, Atmospheric Grunge Rap, Instrumental, Industrial, deep male vocal, bass solo, electronic, rhythmic, Electropop, Carimbó, Progressive Dance, A glitchy, emotionally charged alt-pop track featuring a male lead vocal, Electro, dance, synthwave, Create a high-energy Eurodance and electropop track inspired by early 2010s Russian girl group ""Serebro-style"", [Genre:(Mandarin tongue twister rap × playful glitch beat, Emotional Depth, Piano",,success
