user_number,problem_hash,prompt,genre,mood/emotion,instrumentation,timbre,function,music theory,story/narrative/lyrics,age,gender,english_proficiency,english_native,native_language,years_music_making,years_formal_instruc,hours_per_week_music,ai_text_tools_usage,ai_music_tools_used,ai_music_tools_freq
5,05c85698-35f9-4ca9-a,I love how this music has blues and jazz vibes. It makes you want to swing.,blues|jazz,,,,swing,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,Marathi,13,13,0,Daily or multiple times per week,No,
6,f5e3d294-de4a-4be3-9,This music can be described as dramatic and very classic.,classic,dramatic,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,e0aea9d2-f3fe-4e97-a,This music can be described as rock and it has a very upbeat tune.,rock,upbeat,,,,tune,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,bc7c0d0b-71ae-4afe-8,This music can be described as slow but it has a jazz tune.,jazz,,,,,slow,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,b1c7f9c0-da77-440b-8,This music can be described as rock and it also a very upbeat tune.,rock,upbeat,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,9e8106ce-2e4a-450c-8,This music can be described as slow rock and a different tone.,rock,,,different tone,,slow,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,88bf780d-da3b-440d-9,This music can be described as dramatic and a bit sad.,,dramatic|sad,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,837f7d1b-23e2-4a0f-8,This music can be described as very sad and melancholic.,,sad|melancholic,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,56487772-7530-4ead-a,This music can be described as slow lyrics but it has a slow background as well.,,,,,background,slow,lyrics,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,5de77170-9628-498c-8,This music can be described as calm and a sad tune.,,calm|sad,,,,tune,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,61375a85-29d0-4b45-9,This music can be described as sort of rock and upbeat.,rock,upbeat,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,304f77ae-6961-4c73-b,This music can be described as super rock and upbeat.,rock,upbeat,,super,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,3a5cb7e8-d45f-481e-b,This music can be described as very upbeat but also has a sad tune.,,upbeat|sad,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,4cd02c55-36e8-46dd-9,This music can be described as rock and it has a very upbeat tune.,rock,upbeat,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,4ce5fcbf-3111-4a0d-b,This music can be described as super upbeat and it has a cloudy feel.,,super upbeat,,cloudy,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,0e4f6e42-e8a1-4618-9,This music can be described as very dramatic and melancholic.,,dramatic|melancholic,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,189707c6-89e6-4846-9,This music can be described as slow and has a soft tune.,,,,soft,,slow,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,1e28722f-2c5c-474e-a,This music can be described as calm and a slow tune.,,calm,,,,slow tune,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,1fc27a56-36f6-4a2b-9,This music can be described as very upbeat and has a rock tune.,rock,upbeat,,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,20965396-7e93-4354-8,This music can be described as upbeat but it has slow beats in the beginning.,,upbeat,,,,slow beats in the beginning,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
6,21ee8bb8-76c4-41d2-b,This music can be described as super upbeat and lots of different tunes.,,super upbeat,,,,lots of different tunes,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),No,marathi,13,13,0,Daily or multiple times per week,No,
7,246bf3fe-a489-4545-a,There is a woman singing. This is pop music. You can hear the drums. I think this is like Hispanic or something. The girl has the voice of an angel. I think there is some Spanish in the music.,pop|hispanic,,woman singing|drums,voice of an angel,,,spanish in the music,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,f87d8dbf-83a9-4c58-a,"This is nostalgic. It sounds like a new Coldplay song. There is a man singing, and there are the guitar and drums in the background.",,nostalgic,man singing|guitar|drums,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,df0117f3-743c-460c-9,This is. rock song. There is a man singing in Spaniosh and there is drumns and the electric guitar in the background. So it must be like Spanish rock.,rock|spanish rock,,man singing|drumns|electric guitar,,,,singing in spanish,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,d69d66d4-df72-4002-8,"This is an opera. There is a main man singing and another in the background, but quieter. There is dramatic music, such as violins, drums, trombones, and it gets really fast towards the end. It would be a good somng for a dramatic movie ending.",opera,dramatic,male vocalist|background vocalist|violins|drums|trombones,quieter,dramatic movie ending,gets really fast towards the end,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,d2cf4cdf-f303-4ef9-9,"This is a rock song, there are drums and an electric guitar. A man is singing a song very loudly, like he is screaming and not singing. Lots of repeated guitar sounds at the end.",rock,,drums|electric guitar|man,very loudly|screaming,,lots of repeated guitar sounds at the end,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,d2bec18a-bac3-48cb-b,"There is a woman singing an older type songs. Sounds like something Michael Jackson would sing. It is a man singing, actually, and you can hear the drums in the background.",,,man singing|drums,older type,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,cdb23f80-6a13-4777-8,This is more pop. There is a man singing. I think it is a more type of love song. It has a good beat to it that adds dramatic effect. I feel like it would be targeted towards teenagers.,pop,dramatic,man singing,,targeted towards teenagers,good beat,love song,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,af1cb15b-e547-4e02-8,"This is rap, like M&M type. There is a man rapping with some background music and singers. There is the drumns and guiat and some sort of keyboard. The backup singer sings a lot.",rap,,man rapping|background singers|drums|guitar|keyboard|backup singer,,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,94894312-0261-4956-8,This is like Snoop Dog music. It is slow rap that has some beat to it. There is a man rapping to the beat to drumns. It sounds like rapping to produce music on a DJ board. There is an echo at the end.,rap,,man rapping|drumns|dj board,echo,,slow|beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,93a18e93-3e7e-4dfb-9,"This is a country song sung by a man. There is a guitar in the back. It has a good and steady beat to it. He says, ""first time"" a lot.",country,,man|guitar,,,steady beat,first time,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,75bc4c3d-4d24-4d21-a,"This is like an E&M song, like a music festival one. It appears to be some sort of remix. You can hear the keyboard in the background and the electric guitar. There is a man singing.",e&m,,keyboard|electric guitar|man singing,,music festival,remix,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,652ed6ff-5366-4dea-9,"There is a woman singing a very peaceful/graceful melody. She has a high-pitched voice, and it is matched with violins and some sort of percussion that makes it almost feel underwater.",,peaceful|graceful,woman singing|violins|percussion,high-pitched|underwater,,melody,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,6cff0016-0d2e-4199-9,This seems like an older song that my Grandpa would sing. This is a country song. You can hear the moroccos in the back and the guitar. Seems like a song from Mexico. There is an older man singing.,country,,maracas|guitar|older man singing,older song,,,grandpa would sing|song from mexico,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,2f52deb7-1947-4e11-9,"Thsi si rock. There is an electric guitar and the drums. There is a man singing. As it continued, the drums and the guitar played faster. He has an echo of a scream after he says certain words.",rock,,electric guitar|drums|male vocalist,echo of a scream,,played faster,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,346756fd-269e-4421-8,This is a soft-rock type song. You can hear the guitar and drums. There is a man singing in an eerie tone with someone else singing repeated words in the background.,soft-rock,eerie,guitar|drums|man singing,,,repeated words in the background,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,0a1282d5-b306-49f4-b,Idk the type of genre. It's like smooth jazz. There is a keyboard in the background and a woman singing.,smooth jazz,,keyboard|woman singing,,background,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,12c3b33c-37c3-42e9-b,"The beginning eerie, there is a woman rapping with not a lot of instruments in the background, giving it a spooky sound. Their rapping is fast. It sounds like it could be like a song that they start a concert with.",,eerie|spooky,woman rapping,,concert opener,not a lot of instruments in the background|fast rapping,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,1eccf497-ffe0-4f0d-a,"This is a rock song. You can hear the electric guitar. It is more soft-rock. It makes a lot of political references. The person on the guitar is playing veyr very, very well, and fast, there is a man singing.",rock|soft rock,,electric guitar|man singing,,,fast,political references,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,1fce4fac-fe02-42f3-9,"This is also Jazz, you can tell by the saxophone being placed with the combination of the drums and the keyboard. No one is singing in this. The beat repeated. There is an instrue,nt introduced at the end that is being played fast, but not loud.",jazz,,saxophone|drums|keyboard,,,instrumental|repeated beat|fast|not loud,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
7,20752527-76a9-4e5a-b,"This has a calm, like medieval sound to it. No singing. I hear the flute, maybe the poicaalo, the drums, and maybe the tanderlines, and the violin. It is playing a steady rhythm and beat.",medieval,calm,flute|piccolo|drums|tambourine|violin,,,no singing|steady rhythm|beat,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,4,3,0,Daily or multiple times per week,No,
8,8b21762a-c0c3-449e-8,"Southern belle song. Country sounding. Male voice, backing male vocals.",country,,male voice|backing male vocals,southern belle,,,,18 - 24,Woman / Female,Extremely Proficient (Native or Bilingual),Yes,,17,10,0,Daily or multiple times per week,No,
